#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-1380177480CF451C-9911B9F32EDAE09
#datatype	hitsConcise Results
#status	0
#Start time	2020-09-23T21:17:24	Run time	0:00:12:18
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#176 - >Pavir.4NG145900.1.p	superfamily	385653	1	460	2.00422e-132	391.155	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#177 - >Pavir.4NG146000.1.p	superfamily	385653	13	455	1.12048e-98	304.1	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#178 - >Pavir.4NG161800.1.p	superfamily	385653	14	458	4.10469e-82	261.716	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#179 - >Pavir.4NG194500.1.p	superfamily	385653	29	361	1.12083e-45	163.105	cl10013	Glycosyltransferase_GTB-type superfamily	C	 - 
Q#180 - >Pavir.4NG195100.1.p	superfamily	385653	26	486	1.42126e-86	274.428	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#181 - >Pavir.4NG212400.1.p	superfamily	385653	1	312	1.50988e-62	204.903	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#182 - >Pavir.4NG212500.1.p	superfamily	385653	1	179	1.14165e-43	150.59	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#183 - >Pavir.4NG212600.1.p	superfamily	385653	32	423	6.46343e-68	224.548	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#184 - >Pavir.4NG224700.1.p	superfamily	385653	6	463	1.74913e-75	244.323	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#185 - >Pavir.5KG063100.1.p	superfamily	385653	13	464	3.23239e-121	361.679	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#186 - >Pavir.5KG068000.1.p	superfamily	385653	4	445	1.02971e-133	395.382	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#187 - >Pavir.5KG154200.1.p	superfamily	385653	17	425	8.98115e-93	288.454	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#188 - >Pavir.5KG452300.1.p	superfamily	385653	10	488	7.38333e-141	413.485	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#189 - >Pavir.5KG452400.1.p	superfamily	385653	5	485	1.11744e-137	405.396	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#190 - >Pavir.5KG460400.1.p	superfamily	385653	11	452	1.58648e-102	313.938	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#191 - >Pavir.5KG460500.1.p	superfamily	385653	8	476	3.7652e-110	334.739	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#192 - >Pavir.5KG498300.1.p	superfamily	385653	2	440	6.59081e-125	370.927	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#193 - >Pavir.5KG501300.1.p	superfamily	385653	10	467	1.68296e-119	358.342	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#194 - >Pavir.5KG523800.1.p	superfamily	385653	13	450	4.54935e-126	374.394	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#195 - >Pavir.5KG529500.1.p	superfamily	385653	8	476	1.8075e-110	335.509	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#196 - >Pavir.5KG530600.1.p	superfamily	385653	4	452	5.44887e-113	340.882	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#197 - >Pavir.5KG530800.1.p	superfamily	385653	1	466	8.02474e-116	348.586	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#198 - >Pavir.5KG530900.1.p	superfamily	385653	139	488	3.47705e-111	337.8	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#199 - >Pavir.5KG531000.1.p	superfamily	385653	6	479	2.71462e-129	383.639	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#200 - >Pavir.5KG531100.1.p	superfamily	385653	10	475	1.25701e-130	386.72	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#201 - >Pavir.5KG531200.1.p	superfamily	385653	4	455	4.85495e-113	341.267	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#202 - >Pavir.5KG531400.1.p	superfamily	385653	4	468	1.19655e-121	363.994	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#203 - >Pavir.5KG531500.1.p	superfamily	385653	4	465	6.13458e-124	369.386	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#204 - >Pavir.5KG531600.1.p	superfamily	385653	1	465	7.60123e-126	374.394	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#205 - >Pavir.5KG531700.1.p	superfamily	385653	14	459	2.66337e-116	349.741	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#206 - >Pavir.5KG531900.1.p	superfamily	385653	13	450	2.77308e-127	377.476	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#207 - >Pavir.5KG588300.1.p	superfamily	385653	2	462	0	685.2	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#208 - >Pavir.5KG589200.1.p	specific	215247	93	557	0	734.12	PLN02448	PLN02448	 - 	cl10013
Q#209 - >Pavir.5KG648600.1.p	superfamily	385653	9	462	5.95441e-131	386.951	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#210 - >Pavir.5KG648700.1.p	superfamily	385653	8	465	3.44929e-134	395.426	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#211 - >Pavir.5NG225200.1.p	superfamily	385653	1	284	1.21942e-66	215.879	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#212 - >Pavir.5NG269200.1.p	superfamily	385653	12	353	2.69844e-87	272.117	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#213 - >Pavir.5NG269300.1.p	superfamily	385653	63	363	2.11374e-94	290.221	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#214 - >Pavir.5NG281500.1.p	superfamily	385653	6	437	3.37035e-99	305.849	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#215 - >Pavir.5NG395300.1.p	superfamily	385653	9	485	6.2577e-133	392.729	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#216 - >Pavir.5NG395400.1.p	superfamily	385653	8	408	2.86097e-71	231.331	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#217 - >Pavir.5NG450200.1.p	superfamily	385653	15	480	9.05866e-148	430.633	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#218 - >Pavir.5NG459700.1.p	superfamily	385653	10	460	1.5756e-123	368.357	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#219 - >Pavir.5NG481400.1.p	superfamily	385653	1	463	7.13489e-120	358.986	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#220 - >Pavir.5NG481500.1.p	superfamily	385653	1	384	6.04787e-95	293.502	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#221 - >Pavir.5NG481800.1.p	superfamily	385653	6	478	5.50689e-133	392.884	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#222 - >Pavir.5NG481900.1.p	superfamily	385653	9	461	5.66092e-106	323.162	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#223 - >Pavir.5NG482100.1.p	superfamily	385653	10	474	3.8765e-130	385.565	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#224 - >Pavir.5NG482300.1.p	superfamily	385653	1	467	1.03982e-129	384.409	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#225 - >Pavir.5NG482400.1.p	superfamily	385653	4	458	6.45408e-117	351.282	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#226 - >Pavir.5NG482600.1.p	superfamily	385653	13	463	2.12342e-132	390.958	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#227 - >Pavir.5NG542400.1.p	superfamily	385653	2	462	0	672.488	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#228 - >Pavir.5NG542500.1.p	superfamily	385653	1	374	0	570.41	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#229 - >Pavir.6KG057500.1.p	superfamily	385653	35	492	3.89415e-86	272.14	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#230 - >Pavir.6KG080000.1.p	superfamily	385653	16	398	5.42657e-79	251.86	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#231 - >Pavir.6KG080600.1.p	superfamily	385653	20	431	1.12e-86	272.661	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#232 - >Pavir.6KG103200.1.p	superfamily	385653	6	504	2.73768e-69	229.3	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#233 - >Pavir.6KG130600.1.p	superfamily	385653	15	486	1.12291e-96	299.23	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#234 - >Pavir.6KG142600.1.p	superfamily	385653	1	469	4.47513e-136	400.588	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#235 - >Pavir.6KG181500.1.p	superfamily	385653	23	467	1.5831e-112	340.111	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#236 - >Pavir.6KG200300.1.p	superfamily	385653	28	287	5.32392e-54	181.744	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#237 - >Pavir.6KG221200.1.p	superfamily	385653	13	481	9.88562e-73	238.219	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#238 - >Pavir.6KG221200.2.p	superfamily	385653	13	481	9.88562e-73	238.219	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#239 - >Pavir.6KG291200.1.p	superfamily	385653	14	434	3.06062e-94	292.654	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#240 - >Pavir.6KG320300.1.p	superfamily	385653	19	473	4.48585e-126	374.977	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#241 - >Pavir.6NG002200.1.p	superfamily	385653	7	131	8.33461e-43	146.352	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#242 - >Pavir.6NG040600.1.p	superfamily	385653	8	436	1.86186e-68	224.76	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#243 - >Pavir.6NG040900.1.p	specific	340817	4	430	1.25001e-78	249.776	cd03784	GT1_Gtf-like	 - 	cl10013
Q#244 - >Pavir.6NG064600.1.p	specific	340817	3	170	8.23602e-53	173.506	cd03784	GT1_Gtf-like	N	cl10013
Q#245 - >Pavir.6NG076100.1.p	superfamily	385653	31	500	2.94869e-88	278.991	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#246 - >Pavir.6NG076200.1.p	superfamily	385653	389	474	3.66894e-17	83.3695	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#247 - >Pavir.6NG171100.1.p	superfamily	385653	6	479	2.53254e-82	262.872	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#248 - >Pavir.6NG171100.2.p	superfamily	385653	6	479	2.53254e-82	262.872	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#249 - >Pavir.6NG177300.1.p	superfamily	385653	1	444	5.19491e-120	358.986	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#250 - >Pavir.6NG241400.1.p	superfamily	385653	1	348	1.81935e-94	289.572	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#251 - >Pavir.6NG290900.1.p	superfamily	385653	17	476	8.99663e-136	400.015	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#252 - >Pavir.6NG291000.1.p	superfamily	385653	1	327	6.53033e-92	281.759	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#253 - >Pavir.7KG015500.1.p	superfamily	385653	7	486	2.32999e-84	268.205	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#254 - >Pavir.7KG017500.1.p	superfamily	385653	17	507	1.54312e-91	287.465	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#255 - >Pavir.7KG017600.1.p	specific	340817	12	465	2.64487e-83	263.258	cd03784	GT1_Gtf-like	 - 	cl10013
Q#256 - >Pavir.7KG025400.1.p	superfamily	385653	90	519	1.80304e-100	310.04	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#257 - >Pavir.7KG026000.1.p	superfamily	385653	26	476	2.44685e-123	367.049	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#258 - >Pavir.7KG026100.1.p	superfamily	385653	27	475	4.00421e-122	363.968	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#259 - >Pavir.7KG055100.1.p	specific	340817	9	212	6.83322e-43	149.624	cd03784	GT1_Gtf-like	N	cl10013
Q#260 - >Pavir.7KG055100.2.p	specific	340817	1	147	9.48104e-33	120.349	cd03784	GT1_Gtf-like	N	cl10013
Q#261 - >Pavir.7KG130600.1.p	superfamily	385653	202	452	4.38866e-66	219.851	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#262 - >Pavir.7KG141500.1.p	superfamily	385653	14	479	7.79932e-87	273.839	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#263 - >Pavir.7KG206300.1.p	specific	340817	7	454	1.71224e-54	187.373	cd03784	GT1_Gtf-like	 - 	cl10013
Q#264 - >Pavir.7KG233400.1.p	superfamily	385653	26	378	1.29889e-66	218.586	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#265 - >Pavir.7KG248400.1.p	superfamily	385653	27	378	1.2693e-64	213.193	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#266 - >Pavir.7KG248400.2.p	superfamily	385653	27	378	1.2693e-64	213.193	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#267 - >Pavir.7KG253600.1.p	superfamily	385653	4	495	2.46874e-112	341.069	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#268 - >Pavir.7KG253700.1.p	superfamily	385653	1	473	1.5641e-119	359.558	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#269 - >Pavir.7KG255200.1.p	superfamily	385653	6	465	4.51136e-144	421.597	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#270 - >Pavir.7KG284900.1.p	specific	340817	24	464	2.37619e-57	195.077	cd03784	GT1_Gtf-like	 - 	cl10013
Q#271 - >Pavir.7KG285000.1.p	specific	340817	6	437	1.52824e-56	192.381	cd03784	GT1_Gtf-like	 - 	cl10013
Q#272 - >Pavir.7KG285100.1.p	superfamily	385653	200	456	2.22961e-53	185.953	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#273 - >Pavir.7KG285200.1.p	superfamily	385653	174	458	9.17001e-55	189.805	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#274 - >Pavir.7KG285300.1.p	superfamily	385653	236	487	1.21128e-53	187.572	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#275 - >Pavir.7KG290100.1.p	specific	340817	41	473	5.46207e-58	197.003	cd03784	GT1_Gtf-like	 - 	cl10013
Q#276 - >Pavir.7KG297500.1.p	superfamily	385653	14	479	8.12931e-86	271.143	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#277 - >Pavir.7NG064300.1.p	superfamily	385653	19	475	1.05519e-122	365.894	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#278 - >Pavir.7NG064500.1.p	superfamily	385653	29	482	2.2266e-125	372.442	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#279 - >Pavir.7NG064500.2.p	superfamily	385653	29	370	9.74963e-72	231.459	cl10013	Glycosyltransferase_GTB-type superfamily	C	 - 
Q#280 - >Pavir.7NG064500.3.p	superfamily	385653	29	370	5.72851e-72	231.074	cl10013	Glycosyltransferase_GTB-type superfamily	C	 - 
Q#281 - >Pavir.7NG064500.4.p	superfamily	385653	29	482	3.14998e-125	372.057	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#282 - >Pavir.7NG064500.5.p	superfamily	385653	29	482	3.07015e-122	364.353	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#283 - >Pavir.7NG072600.1.p	superfamily	385653	11	483	3.01127e-79	255.108	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#284 - >Pavir.7NG073200.1.p	superfamily	385653	20	427	4.65966e-40	148.649	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#285 - >Pavir.7NG073500.1.p	superfamily	385653	8	352	2.9005e-73	234.693	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#286 - >Pavir.7NG183900.1.p	superfamily	385653	8	476	6.52786e-89	279.232	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#287 - >Pavir.7NG183900.2.p	superfamily	385653	8	476	6.52786e-89	279.232	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#288 - >Pavir.7NG184100.1.p	superfamily	385653	14	479	8.12931e-86	271.143	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#289 - >Pavir.7NG231000.1.p	superfamily	385653	197	466	8.10529e-53	184.676	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#290 - >Pavir.7NG278700.1.p	superfamily	385653	1	447	1.74363e-57	196.817	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#291 - >Pavir.7NG278800.1.p	superfamily	385653	183	469	5.74789e-52	182.293	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#292 - >Pavir.7NG278900.1.p	specific	340817	11	447	5.97183e-52	180.44	cd03784	GT1_Gtf-like	 - 	cl10013
Q#293 - >Pavir.7NG283600.1.p	superfamily	385653	120	456	5.11513e-53	184.088	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#294 - >Pavir.7NG284600.1.p	superfamily	385653	6	461	1.84905e-58	198.725	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#295 - >Pavir.7NG332500.1.p	superfamily	385653	6	457	7.44914e-148	430.457	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#296 - >Pavir.7NG339800.1.p	superfamily	385653	1	490	1.296e-132	392.685	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#297 - >Pavir.7NG339900.1.p	superfamily	385653	6	499	2.65587e-114	346.076	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#298 - >Pavir.7NG343700.1.p	specific	340817	9	428	4.76922e-76	243.998	cd03784	GT1_Gtf-like	 - 	cl10013
Q#299 - >Pavir.7NG382200.1.p	superfamily	385653	13	470	1.03152e-165	475.899	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#300 - >Pavir.7NG382400.1.p	superfamily	385653	3	474	1.35365e-137	404.252	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#301 - >Pavir.8KG032500.1.p	superfamily	385653	12	325	1.25474e-61	203.362	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#302 - >Pavir.8KG032600.1.p	superfamily	385653	21	485	9.18165e-110	333.559	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#303 - >Pavir.8KG039500.1.p	superfamily	278624	108	391	9.17667e-51	178.756	cl37490	UDPGT superfamily	 - 	 - 
Q#304 - >Pavir.8KG061700.1.p	superfamily	385653	14	468	1.12249e-93	290.38	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#305 - >Pavir.8KG095900.1.p	superfamily	385653	1	343	0	589.721	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#306 - >Pavir.8KG135300.1.p	superfamily	385653	13	483	1.61826e-64	216.462	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#307 - >Pavir.8KG135700.1.p	superfamily	385653	41	468	4.67453e-112	339.726	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#308 - >Pavir.8KG152200.1.p	specific	340817	4	436	7.60394e-69	224.353	cd03784	GT1_Gtf-like	 - 	cl10013
Q#309 - >Pavir.8KG152400.1.p	superfamily	385653	1	180	1.10634e-61	198.28	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#310 - >Pavir.8KG154200.1.p	superfamily	385653	17	483	1.76393e-116	351.204	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#311 - >Pavir.8KG154600.1.p	superfamily	385653	17	473	5.27836e-118	354.671	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#312 - >Pavir.8KG185500.1.p	superfamily	385653	9	477	7.27876e-138	405.441	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#313 - >Pavir.8KG185700.1.p	superfamily	385653	8	465	4.73096e-135	397.737	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#314 - >Pavir.8KG187100.1.p	superfamily	385653	52	503	1.79458e-69	228.998	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#315 - >Pavir.8KG187200.1.p	superfamily	385653	51	184	1.73229e-40	142.63	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#316 - >Pavir.8KG187300.1.p	specific	340817	22	187	1.05857e-52	174.662	cd03784	GT1_Gtf-like	N	cl10013
Q#317 - >Pavir.8KG187400.1.p	superfamily	385653	50	476	3.38113e-74	241.324	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#318 - >Pavir.8KG187500.1.p	superfamily	385653	24	459	2.3582e-69	228.144	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#319 - >Pavir.8KG239900.1.p	superfamily	385653	16	474	1.23466e-121	363.916	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#320 - >Pavir.8KG252000.1.p	superfamily	385653	9	247	4.25697e-58	192.195	cl10013	Glycosyltransferase_GTB-type superfamily	NC	 - 
Q#321 - >Pavir.8KG274600.1.p	superfamily	385653	15	382	8.85658e-70	225.666	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#322 - >Pavir.8KG296600.1.p	superfamily	385653	4	480	3.61209e-107	326.629	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#323 - >Pavir.8KG308700.1.p	superfamily	385653	28	482	6.36128e-125	372.775	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#324 - >Pavir.8KG331000.1.p	superfamily	385653	8	451	1.21269e-108	328.923	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#325 - >Pavir.8KG398800.1.p	superfamily	385653	1	393	0	613.988	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#326 - >Pavir.8NG030700.1.p	superfamily	385653	10	477	9.79301e-90	281.172	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#327 - >Pavir.8NG031100.1.p	superfamily	385653	21	481	3.28157e-108	329.322	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#328 - >Pavir.8NG031200.1.p	superfamily	385653	1	127	2.59291e-42	144.812	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#329 - >Pavir.8NG037900.1.p	specific	340817	4	434	2.35248e-74	238.99	cd03784	GT1_Gtf-like	 - 	cl10013
Q#330 - >Pavir.8NG065600.1.p	superfamily	385653	14	465	2.89181e-100	307.329	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#331 - >Pavir.8NG090900.1.p	superfamily	385653	6	204	1.03388e-42	149.002	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#332 - >Pavir.8NG093800.1.p	superfamily	385653	1	474	5.94885e-150	437.754	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#333 - >Pavir.8NG151000.1.p	superfamily	385653	1	180	6.28358e-62	198.665	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#334 - >Pavir.8NG163000.1.p	specific	340817	4	402	3.32664e-70	227.049	cd03784	GT1_Gtf-like	 - 	cl10013
Q#335 - >Pavir.8NG170900.1.p	superfamily	385653	18	175	9.36471e-42	145.326	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#336 - >Pavir.8NG195700.1.p	superfamily	385653	26	469	2.42882e-124	369.746	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#337 - >Pavir.8NG197300.1.p	superfamily	385653	1	434	3.98033e-74	239.783	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#338 - >Pavir.8NG263200.1.p	superfamily	385653	14	465	2.85525e-92	286.913	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#339 - >Pavir.8NG272700.1.p	superfamily	385653	8	442	7.83246e-109	328.923	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#340 - >Pavir.8NG275500.1.p	superfamily	385653	1	162	1.61205e-62	200.591	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#341 - >Pavir.8NG337900.1.p	superfamily	385653	18	472	7.49159e-96	297.585	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#342 - >Pavir.8NG338100.1.p	superfamily	385653	16	496	2.15327e-72	237.494	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#343 - >Pavir.8NG341000.1.p	superfamily	385653	20	215	5.57477e-46	158.528	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#344 - >Pavir.8NG341200.1.p	superfamily	385653	16	475	4.86216e-73	242.502	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#345 - >Pavir.9KG035500.1.p	superfamily	385653	2	458	1.23297e-123	368.077	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#346 - >Pavir.9KG035800.1.p	superfamily	385653	16	480	1.13289e-115	348.431	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#347 - >Pavir.9KG082100.1.p	superfamily	385653	6	471	1.24907e-74	242.468	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#348 - >Pavir.9KG117600.1.p	superfamily	385653	16	424	1.29496e-91	285.372	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#349 - >Pavir.9KG199500.1.p	superfamily	385653	21	484	1.12684e-107	327.735	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#350 - >Pavir.9KG271600.1.p	superfamily	385653	3	332	1.80679e-88	272.298	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#351 - >Pavir.9KG285800.1.p	superfamily	385653	18	272	8.26693e-71	225.448	cl10013	Glycosyltransferase_GTB-type superfamily	N	 - 
Q#352 - >Pavir.9KG309800.1.p	superfamily	385653	39	446	1.49977e-110	335.848	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
Q#353 - >Pavir.9KG351400.1.p	superfamily	385653	13	472	1.80444e-105	322.699	cl10013	Glycosyltransferase_GTB-type superfamily	 - 	 - 
